Employee ID,Age,Age Group,Attrition,Department,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Over Time,Performance Rating,Relationship Satisfaction,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Num Attrition,Num Gender
RM1456,40,36-45,No,Research & Development,4,Life Sciences,3,Male,2,Research Scientist,3,Single,2809,Upto 5k,No,3,4,2,3,2,2,0,0
RM1458,40,36-45,No,Research & Development,4,Medical,3,Female,3,Research Scientist,3,Married,2001,Upto 5k,No,3,2,2,3,5,0,0,1
RM001,41,36-45,Yes,Sales,2,Life Sciences,2,Female,3,Sales Executive,4,Single,5993,5k-10k,Yes,3,1,0,1,6,0,1,1
RM134,41,36-45,No,Sales,1,Life Sciences,3,Male,3,Sales Executive,3,Divorced,8189,5k-10k,Yes,3,3,2,3,9,0,0,0
RM148,41,36-45,No,Research & Development,3,Life Sciences,4,Male,2,Manager,1,Divorced,17181,15k+,No,3,2,2,2,7,7,0,0
RM149,41,36-45,No,Research & Development,4,Life Sciences,3,Male,3,Laboratory Technician,1,Married,2238,Upto 5k,No,4,4,2,3,5,1,0,0
RM167,41,36-45,No,Research & Development,3,Life Sciences,1,Male,3,Research Scientist,3,Divorced,2451,Upto 5k,No,3,1,2,3,9,1,0,0
RM183,41,36-45,Yes,Sales,2,Marketing,2,Female,3,Sales Representative,2,Single,3140,Upto 5k,Yes,4,4,5,2,4,0,1,1
RM216,41,36-45,No,Sales,3,Life Sciences,4,Female,3,Manager,4,Single,13591,10k-15k,Yes,3,3,3,3,1,0,0,1
RM243,41,36-45,No,Research & Development,2,Life Sciences,3,Male,3,Research Scientist,1,Divorced,3072,Upto 5k,No,3,1,2,2,1,0,0,0
RM347,41,36-45,No,Research & Development,3,Medical,4,Male,2,Manufacturing Director,2,Single,6032,5k-10k,Yes,3,4,3,3,5,1,0,0
RM367,41,36-45,Yes,Sales,3,Marketing,1,Male,3,Sales Executive,2,Single,9355,5k-10k,No,3,3,5,3,8,7,1,0
RM404,41,36-45,No,Sales,3,Marketing,2,Male,4,Sales Executive,1,Married,8392,5k-10k,No,3,3,2,3,10,0,0,0
RM460,41,36-45,No,Research & Development,4,Other,1,Female,2,Healthcare Representative,3,Single,6811,5k-10k,Yes,3,1,3,3,8,0,0,1
RM668,41,36-45,Yes,Research & Development,4,Life Sciences,2,Female,1,Laboratory Technician,4,Divorced,2778,Upto 5k,Yes,3,3,1,2,7,1,1,1
RM738,41,36-45,No,Research & Development,2,Medical,4,Female,3,Manufacturing Director,3,Single,5003,5k-10k,No,3,2,6,3,2,2,0,1
RM784,41,36-45,No,Research & Development,2,Technical Degree,2,Female,4,Research Scientist,3,Married,3376,Upto 5k,No,3,3,3,3,10,0,0,1
RM831,41,36-45,No,Research & Development,4,Life Sciences,2,Male,3,Laboratory Technician,4,Married,4766,Upto 5k,Yes,3,1,4,3,1,0,0,0
RM865,41,36-45,Yes,Research & Development,2,Life Sciences,1,Male,2,Research Scientist,1,Divorced,2107,Upto 5k,No,3,1,2,1,1,0,1,0
RM961,41,36-45,No,Sales,3,Marketing,3,Female,3,Sales Executive,1,Divorced,4103,Upto 5k,No,3,4,2,3,9,1,0,1
RM989,41,36-45,No,Research & Development,3,Life Sciences,4,Female,3,Research Scientist,4,Divorced,5467,5k-10k,Yes,3,1,4,2,6,3,0,1
RM1029,41,36-45,No,Research & Development,5,Medical,2,Male,4,Research Scientist,3,Married,2127,Upto 5k,Yes,3,1,5,2,4,0,0,0
RM1197,41,36-45,No,Sales,2,Life Sciences,4,Male,3,Sales Executive,3,Single,7082,5k-10k,Yes,3,4,2,3,2,0,0,0
RM1219,41,36-45,No,Sales,3,Marketing,4,Male,3,Sales Executive,3,Single,9241,5k-10k,No,3,2,3,3,10,8,0,0
RM1229,41,36-45,No,Human Resources,3,Human Resources,3,Male,1,Human Resources,2,Married,6430,5k-10k,No,3,2,4,3,3,1,0,0
RM1267,41,36-45,No,Research & Development,4,Life Sciences,3,Male,3,Laboratory Technician,1,Divorced,2289,Upto 5k,No,4,2,2,3,5,0,0,0
RM1295,41,36-45,No,Research & Development,3,Life Sciences,2,Male,4,Healthcare Representative,2,Single,6870,5k-10k,No,3,1,3,1,3,1,0,0
RM1357,41,36-45,No,Sales,3,Marketing,3,Female,3,Sales Executive,2,Married,4393,Upto 5k,No,4,3,3,3,5,1,0,1
RM1421,41,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Research Scientist,4,Married,2782,Upto 5k,No,4,1,3,3,5,1,0,0
RM1449,41,36-45,No,Sales,3,Life Sciences,3,Male,2,Sales Executive,2,Divorced,8938,5k-10k,No,3,3,5,3,5,0,0,0
RM028,42,36-45,No,Sales,4,Marketing,3,Male,3,Sales Executive,2,Married,6825,5k-10k,No,3,4,2,3,9,4,0,0
RM198,42,36-45,No,Research & Development,2,Medical,3,Female,3,Manufacturing Director,3,Divorced,5265,5k-10k,No,3,2,5,3,5,0,0,1
RM254,42,36-45,No,Research & Development,2,Life Sciences,4,Female,4,Research Scientist,1,Single,6545,5k-10k,Yes,3,3,1,3,3,0,0,1
RM257,42,36-45,No,Research & Development,3,Medical,4,Female,2,Laboratory Technician,1,Divorced,2593,Upto 5k,Yes,3,3,4,3,9,7,0,1
RM349,42,36-45,No,Research & Development,5,Life Sciences,1,Female,3,Research Director,4,Single,15992,15k+,No,3,2,2,3,1,0,0,1
RM351,42,36-45,No,Human Resources,1,Technical Degree,3,Male,3,Human Resources,3,Divorced,2696,Upto 5k,Yes,3,3,5,3,3,1,0,0
RM357,42,36-45,No,Research & Development,4,Other,1,Male,2,Healthcare Representative,4,Single,6781,5k-10k,No,4,2,6,3,1,0,0,0
RM389,42,36-45,No,Research & Development,4,Life Sciences,2,Female,3,Laboratory Technician,1,Divorced,2576,Upto 5k,No,3,2,5,3,5,1,0,1
RM410,42,36-45,No,Research & Development,2,Life Sciences,1,Female,3,Research Scientist,3,Divorced,4556,Upto 5k,No,3,2,3,3,5,0,0,1
RM414,42,36-45,No,Research & Development,4,Technical Degree,4,Female,2,Healthcare Representative,4,Married,4523,Upto 5k,No,3,4,4,4,6,0,0,1
RM442,42,36-45,No,Research & Development,2,Other,2,Male,3,Laboratory Technician,3,Married,2093,Upto 5k,No,3,4,4,3,2,2,0,0
RM452,42,36-45,No,Research & Development,3,Medical,4,Male,3,Manufacturing Director,1,Married,7406,5k-10k,Yes,4,4,5,2,10,5,0,0
RM489,42,36-45,No,Research & Development,4,Life Sciences,3,Female,3,Healthcare Representative,4,Married,4089,Upto 5k,No,3,2,4,3,10,2,0,1
RM548,42,36-45,Yes,Research & Development,3,Medical,3,Male,4,Research Scientist,3,Divorced,2759,Upto 5k,Yes,3,4,2,3,2,2,1,0
RM598,42,36-45,No,Research & Development,2,Life Sciences,4,Female,2,Manufacturing Director,4,Married,6062,5k-10k,Yes,3,4,4,3,4,0,0,1
RM605,42,36-45,No,Research & Development,3,Life Sciences,2,Male,3,Manufacturing Director,2,Married,4434,Upto 5k,No,3,4,3,2,9,7,0,0
RM633,42,36-45,No,Research & Development,1,Medical,2,Male,3,Research Scientist,4,Single,2515,Upto 5k,Yes,3,4,2,3,2,2,0,0
RM644,42,36-45,No,Research & Development,3,Life Sciences,3,Female,4,Laboratory Technician,4,Married,5231,5k-10k,Yes,3,2,1,2,5,1,0,1
RM673,42,36-45,No,Sales,2,Medical,3,Female,2,Sales Executive,3,Single,6244,5k-10k,No,3,1,6,3,5,0,0,1
RM742,42,36-45,No,Sales,2,Marketing,4,Male,3,Manager,3,Married,18303,15k+,No,3,2,3,4,1,0,0,0
RM825,42,36-45,No,Research & Development,3,Medical,2,Male,1,Laboratory Technician,4,Single,4272,Upto 5k,No,3,1,3,3,1,0,0,0
RM840,42,36-45,No,Sales,4,Marketing,2,Male,3,Sales Executive,1,Single,5155,5k-10k,No,3,4,3,4,6,1,0,0
RM879,42,36-45,No,Human Resources,5,Medical,4,Male,4,Human Resources,1,Married,6272,5k-10k,No,3,1,3,4,4,0,0,0
RM888,42,36-45,No,Research & Development,5,Medical,1,Female,3,Research Director,1,Married,13191,10k-15k,Yes,3,3,6,3,1,0,0,1
RM926,42,36-45,No,Research & Development,4,Medical,2,Female,4,Research Scientist,2,Married,2372,Upto 5k,Yes,3,4,2,3,1,0,0,1
RM1051,42,36-45,No,Research & Development,2,Medical,1,Female,3,Laboratory Technician,4,Single,3673,Upto 5k,No,3,3,3,3,12,5,0,1
RM1089,42,36-45,No,Research & Development,3,Medical,3,Male,2,Laboratory Technician,2,Married,4841,Upto 5k,No,3,2,3,3,1,0,0,0
RM1130,42,36-45,No,Research & Development,2,Other,4,Male,2,Manager,4,Single,19613,15k+,No,4,4,2,3,1,0,0,0
RM1264,42,36-45,No,Research & Development,3,Medical,2,Male,3,Laboratory Technician,2,Divorced,2766,Upto 5k,No,4,2,6,2,5,0,0,0
RM1288,42,36-45,No,Research & Development,3,Medical,2,Male,4,Healthcare Representative,1,Married,5538,5k-10k,No,3,3,2,2,0,0,0,0
RM1321,42,36-45,No,Research & Development,4,Technical Degree,3,Male,3,Research Scientist,3,Married,2936,Upto 5k,No,4,2,1,2,6,3,0,0
RM1326,42,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Laboratory Technician,3,Single,3968,Upto 5k,No,3,4,3,3,0,0,0,0
RM1358,42,36-45,No,Research & Development,3,Medical,3,Male,3,Research Director,1,Married,13348,10k-15k,No,3,2,3,4,13,5,0,0
RM1379,42,36-45,No,Sales,4,Marketing,2,Male,3,Sales Executive,4,Divorced,5087,5k-10k,Yes,3,3,4,3,0,0,0,0
RM1420,42,36-45,No,Research & Development,4,Life Sciences,4,Male,3,Research Scientist,1,Divorced,5410,5k-10k,Yes,3,3,3,2,4,1,0,0
RM036,43,36-45,No,Research & Development,2,Medical,4,Female,4,Research Scientist,3,Divorced,2645,Upto 5k,No,3,4,3,2,5,1,0,1
RM131,43,36-45,No,Research & Development,3,Medical,2,Female,4,Research Scientist,3,Single,4739,Upto 5k,No,3,4,2,3,3,1,0,1
RM194,43,36-45,No,Research & Development,3,Medical,4,Male,4,Research Scientist,4,Divorced,2089,Upto 5k,No,3,4,3,4,5,2,0,0
RM316,43,36-45,No,Research & Development,4,Life Sciences,3,Female,3,Laboratory Technician,4,Single,2455,Upto 5k,No,3,1,5,3,8,1,0,1
RM331,43,36-45,No,Research & Development,4,Life Sciences,3,Female,2,Laboratory Technician,3,Divorced,5257,5k-10k,No,3,2,3,4,9,0,0,1
RM334,43,36-45,No,Research & Development,3,Life Sciences,3,Female,3,Healthcare Representative,1,Married,9985,5k-10k,No,3,1,1,2,1,0,0,1
RM396,43,36-45,No,Research & Development,3,Medical,4,Male,3,Laboratory Technician,4,Married,2258,Upto 5k,No,4,1,1,3,3,1,0,0
RM397,43,36-45,No,Research & Development,4,Other,3,Female,3,Healthcare Representative,3,Divorced,4522,Upto 5k,Yes,3,4,3,3,5,0,0,1
RM490,43,36-45,No,Research & Development,4,Other,2,Male,2,Research Director,4,Divorced,16627,15k+,Yes,3,3,3,2,1,0,0,0
RM492,43,36-45,No,Research & Development,5,Medical,4,Male,3,Laboratory Technician,3,Divorced,5679,5k-10k,Yes,3,2,3,3,8,4,0,0
RM549,43,36-45,No,Sales,3,Life Sciences,4,Male,2,Sales Executive,4,Married,6804,5k-10k,No,3,3,5,3,2,2,0,0
RM610,43,36-45,No,Research & Development,2,Life Sciences,2,Male,3,Research Director,1,Married,17159,15k+,No,4,3,3,3,4,1,0,0
RM651,43,36-45,No,Research & Development,3,Life Sciences,4,Female,3,Healthcare Representative,4,Married,5562,5k-10k,No,3,2,2,2,5,2,0,1
RM662,43,36-45,No,Research & Development,3,Life Sciences,1,Female,3,Manufacturing Director,2,Divorced,4765,Upto 5k,No,4,3,2,4,1,0,0,1
RM776,43,36-45,No,Sales,3,Medical,3,Male,2,Sales Executive,4,Divorced,10798,10k-15k,No,3,3,5,3,1,0,0,0
RM813,43,36-45,No,Research & Development,3,Life Sciences,3,Female,3,Manufacturing Director,1,Married,10820,10k-15k,No,3,3,1,3,8,0,0,1
RM850,43,36-45,Yes,Sales,3,Marketing,1,Female,1,Sales Executive,3,Single,5346,5k-10k,No,3,2,2,2,4,1,1,1
RM899,43,36-45,No,Research & Development,3,Life Sciences,3,Male,1,Research Director,4,Married,19740,15k+,No,3,2,2,3,8,0,0,0
RM1134,43,36-45,No,Research & Development,3,Technical Degree,4,Male,4,Laboratory Technician,2,Divorced,4876,Upto 5k,No,3,3,0,3,6,0,0,0
RM1217,43,36-45,No,Sales,3,Medical,4,Male,3,Sales Executive,4,Married,7847,5k-10k,Yes,3,1,3,3,10,8,0,0
RM1263,43,36-45,Yes,Research & Development,3,Technical Degree,3,Male,2,Research Scientist,3,Married,2437,Upto 5k,Yes,3,4,4,3,1,0,1,0
RM1270,43,36-45,No,Human Resources,3,Life Sciences,2,Male,3,Human Resources,4,Single,3539,Upto 5k,No,3,2,5,3,9,1,0,0
RM1294,43,36-45,No,Research & Development,3,Life Sciences,1,Male,3,Research Scientist,3,Single,2438,Upto 5k,No,3,3,2,2,3,1,0,0
RM1317,43,36-45,No,Sales,4,Life Sciences,1,Male,3,Sales Executive,4,Married,5675,5k-10k,No,4,3,5,3,7,7,0,0
RM1400,43,36-45,No,Research & Development,3,Life Sciences,1,Male,3,Healthcare Representative,3,Married,7510,5k-10k,No,3,2,1,3,10,0,0,0
RM032,44,36-45,No,Research & Development,4,Other,4,Male,3,Healthcare Representative,4,Married,6465,5k-10k,Yes,3,4,5,4,4,1,0,0
RM053,44,36-45,No,Sales,5,Marketing,2,Female,3,Sales Executive,1,Divorced,5454,5k-10k,Yes,4,3,2,2,4,1,0,1
RM100,44,36-45,No,Research & Development,3,Medical,2,Male,3,Laboratory Technician,2,Married,2042,Upto 5k,No,3,3,3,4,3,1,0,0
RM287,44,36-45,Yes,Research & Development,3,Life Sciences,4,Male,3,Laboratory Technician,3,Divorced,3161,Upto 5k,Yes,4,4,0,1,1,0,1,0
RM494,44,36-45,No,Human Resources,4,Life Sciences,1,Female,2,Human Resources,3,Single,5985,5k-10k,No,3,2,1,4,2,0,0,1
RM498,44,36-45,No,Research & Development,4,Other,4,Male,3,Manager,4,Married,19513,15k+,Yes,3,1,2,4,2,0,0,0
RM544,44,36-45,No,Research & Development,3,Medical,1,Male,1,Laboratory Technician,3,Single,3708,Upto 5k,No,3,3,5,3,5,1,0,0
RM618,44,36-45,No,Research & Development,3,Medical,4,Male,3,Healthcare Representative,2,Single,5933,5k-10k,No,3,4,2,2,5,2,0,0
RM632,44,36-45,No,Research & Development,4,Life Sciences,1,Male,4,Laboratory Technician,4,Married,2818,Upto 5k,Yes,4,3,2,2,3,0,0,0
RM659,44,36-45,No,Research & Development,2,Life Sciences,2,Male,3,Research Scientist,1,Married,2559,Upto 5k,Yes,3,4,0,3,8,7,0,0
RM751,44,36-45,No,Sales,3,Medical,4,Female,4,Sales Executive,4,Married,13320,10k-15k,Yes,3,3,2,3,12,11,0,1
RM858,44,36-45,Yes,Research & Development,4,Life Sciences,3,Male,3,Research Scientist,3,Single,2936,Upto 5k,Yes,3,3,4,3,6,0,1,0
RM863,44,36-45,No,Research & Development,3,Life Sciences,4,Male,1,Research Scientist,3,Single,2290,Upto 5k,No,3,4,3,3,0,0,0,0
RM892,44,36-45,No,Research & Development,1,Life Sciences,1,Female,4,Research Scientist,4,Married,2011,Upto 5k,No,3,4,5,3,10,7,0,1
RM929,44,36-45,Yes,Research & Development,3,Medical,1,Female,3,Healthcare Representative,4,Married,7978,5k-10k,No,3,4,2,3,10,0,1,1
RM954,44,36-45,Yes,Research & Development,3,Life Sciences,1,Male,3,Laboratory Technician,1,Married,2362,Upto 5k,No,3,3,4,4,3,1,1,0
RM1043,44,36-45,No,Research & Development,3,Life Sciences,3,Male,2,Laboratory Technician,3,Single,3162,Upto 5k,No,3,4,5,3,5,0,0,0
RM1047,44,36-45,No,Research & Development,3,Life Sciences,4,Male,3,Research Scientist,2,Single,3420,Upto 5k,No,3,3,3,2,5,1,0,0
RM1052,44,36-45,No,Sales,5,Marketing,1,Female,3,Sales Executive,3,Married,4768,Upto 5k,No,3,3,4,2,1,0,0,1
RM1063,44,36-45,No,Research & Development,1,Medical,2,Male,3,Manufacturing Director,3,Single,10209,10k-15k,Yes,3,2,2,2,2,2,0,0
RM1166,44,36-45,No,Human Resources,5,Human Resources,1,Male,3,Human Resources,4,Married,5743,5k-10k,Yes,3,3,3,3,10,0,0,0
RM1201,44,36-45,No,Human Resources,3,Life Sciences,3,Female,3,Human Resources,4,Divorced,3195,Upto 5k,Yes,3,1,2,3,2,2,0,1
RM1215,44,36-45,No,Research & Development,3,Life Sciences,3,Female,4,Healthcare Representative,4,Married,7879,5k-10k,Yes,3,2,2,3,8,6,0,1
RM1280,44,36-45,Yes,Research & Development,2,Medical,3,Male,3,Research Scientist,2,Divorced,2342,Upto 5k,Yes,3,3,2,2,5,2,1,0
RM1353,44,36-45,No,Research & Development,4,Life Sciences,2,Male,4,Healthcare Representative,1,Married,5033,5k-10k,No,3,4,5,3,2,2,0,0
RM1436,44,36-45,No,Research & Development,3,Medical,2,Male,3,Research Scientist,4,Single,2436,Upto 5k,Yes,3,3,2,3,4,1,0,0
RM068,45,36-45,No,Research & Development,3,Life Sciences,2,Male,3,Research Scientist,1,Divorced,9724,5k-10k,No,3,3,2,3,1,0,0,0
RM078,45,36-45,No,Research & Development,4,Other,4,Male,3,Research Director,1,Married,13245,10k-15k,Yes,3,2,3,4,0,0,0,0
RM142,45,36-45,No,Research & Development,3,Medical,3,Male,3,Research Scientist,4,Single,3452,Upto 5k,No,3,2,2,2,6,0,0,0
RM175,45,36-45,No,Sales,2,Life Sciences,3,Female,3,Sales Executive,1,Divorced,5006,5k-10k,Yes,3,1,3,4,5,0,0,1
RM250,45,36-45,No,Research & Development,4,Life Sciences,1,Male,4,Manufacturing Director,3,Married,6434,5k-10k,No,3,4,1,3,3,0,0,0
RM335,45,36-45,No,Research & Development,4,Other,4,Male,3,Research Scientist,4,Married,3697,Upto 5k,No,3,1,3,3,10,9,0,0
RM408,45,36-45,No,Research & Development,2,Life Sciences,1,Male,3,Research Scientist,4,Married,2654,Upto 5k,No,4,4,3,2,2,0,0,0
RM453,45,36-45,No,Sales,3,Other,4,Male,3,Sales Executive,2,Married,4805,Upto 5k,No,3,2,3,4,8,3,0,0
RM505,45,36-45,Yes,Sales,4,Life Sciences,1,Female,3,Sales Executive,1,Married,4286,Upto 5k,No,3,4,4,3,1,0,1,1
RM565,45,36-45,No,Sales,2,Technical Degree,2,Male,1,Sales Representative,3,Single,6632,5k-10k,No,3,1,3,3,8,3,0,0
RM604,45,36-45,No,Research & Development,3,Life Sciences,2,Female,2,Research Scientist,3,Single,2274,Upto 5k,No,3,4,3,3,1,0,0,1
RM626,45,36-45,No,Sales,3,Marketing,4,Male,3,Sales Executive,1,Divorced,10761,10k-15k,Yes,3,3,2,3,5,0,0,0
RM697,45,36-45,No,Research & Development,2,Life Sciences,3,Male,3,Laboratory Technician,2,Married,4447,Upto 5k,No,3,2,5,2,9,0,0,0
RM714,45,36-45,No,Research & Development,4,Medical,4,Female,3,Laboratory Technician,4,Divorced,2270,Upto 5k,No,3,4,2,3,5,0,0,1
RM719,45,36-45,No,Research & Development,2,Life Sciences,4,Male,3,Laboratory Technician,1,Married,3633,Upto 5k,Yes,3,3,2,3,9,0,0,0
RM756,45,36-45,No,Sales,2,Life Sciences,4,Female,3,Manager,4,Married,17650,15k+,No,3,2,4,4,9,1,0,1
RM760,45,36-45,No,Human Resources,4,Medical,2,Male,3,Human Resources,2,Single,2177,Upto 5k,No,3,1,3,3,6,0,0,0
RM855,45,36-45,No,Research & Development,3,Medical,1,Female,3,Research Scientist,3,Married,4477,Upto 5k,Yes,3,3,2,2,3,0,0,1
RM937,45,36-45,No,Research & Development,3,Medical,2,Female,3,Manager,2,Single,18061,15k+,No,4,3,4,3,0,0,0,1
RM1035,45,36-45,No,Research & Development,3,Medical,2,Male,1,Healthcare Representative,1,Divorced,10851,10k-15k,Yes,3,2,2,3,7,0,0,0
RM1038,45,36-45,No,Research & Development,3,Technical Degree,2,Male,3,Manufacturing Director,4,Married,9380,5k-10k,Yes,3,4,4,4,3,1,0,0
RM1093,45,36-45,No,Research & Development,3,Technical Degree,4,Male,3,Research Scientist,4,Married,2132,Upto 5k,No,4,4,3,3,5,0,0,0
RM1100,45,36-45,No,Research & Development,4,Technical Degree,1,Male,3,Healthcare Representative,2,Divorced,7441,5k-10k,No,3,1,4,3,10,7,0,0
RM1143,45,36-45,No,Research & Development,5,Medical,3,Female,1,Laboratory Technician,1,Single,5769,5k-10k,Yes,3,1,3,3,10,1,0,1
RM1144,45,36-45,No,Sales,3,Marketing,1,Male,2,Sales Executive,1,Married,4385,Upto 5k,No,3,1,2,3,10,4,0,0
RM1161,45,36-45,No,Research & Development,2,Other,4,Female,2,Manufacturing Director,4,Divorced,5770,5k-10k,No,3,1,3,3,10,3,0,1
RM1244,45,36-45,No,Human Resources,3,Life Sciences,3,Female,1,Human Resources,3,Married,9756,5k-10k,No,4,3,2,4,5,0,0,1
RM1315,45,36-45,No,Sales,4,Life Sciences,3,Female,3,Sales Executive,3,Married,5154,5k-10k,No,4,2,3,4,8,5,0,1
RM1347,45,36-45,No,Research & Development,2,Life Sciences,2,Female,2,Manufacturing Director,4,Married,5906,5k-10k,No,3,4,2,2,9,3,0,1
RM1363,45,36-45,No,Research & Development,4,Medical,2,Male,3,Healthcare Representative,3,Single,5399,5k-10k,No,3,3,3,3,4,0,0,0
RM1455,45,36-45,No,Sales,3,Life Sciences,4,Female,3,Sales Executive,3,Single,4850,Upto 5k,No,3,3,3,3,5,0,0,1
RM030,46,46-55,No,Sales,4,Marketing,2,Female,3,Manager,1,Single,18947,15k+,No,3,4,2,2,2,2,0,1
RM049,46,46-55,No,Sales,4,Marketing,1,Male,3,Sales Executive,4,Single,5772,5k-10k,Yes,4,3,4,3,9,0,0,0
RM080,46,46-55,No,Human Resources,2,Medical,2,Male,3,Human Resources,2,Divorced,5021,5k-10k,Yes,4,4,2,3,4,0,0,0
RM090,46,46-55,Yes,Sales,2,Medical,3,Male,2,Sales Executive,4,Single,9619,5k-10k,No,3,4,3,3,9,4,1,0
RM094,46,46-55,No,Research & Development,3,Medical,3,Male,2,Healthcare Representative,1,Married,10673,10k-15k,Yes,3,3,5,2,10,9,0,0
RM210,46,46-55,No,Research & Development,4,Medical,4,Male,3,Healthcare Representative,1,Divorced,9396,5k-10k,No,3,3,3,3,4,0,0,0
RM264,46,46-55,No,Sales,3,Technical Degree,3,Female,1,Manager,2,Married,16872,15k+,Yes,3,2,2,2,7,7,0,1
RM366,46,46-55,No,Research & Development,4,Medical,3,Female,3,Manufacturing Director,3,Married,5258,5k-10k,No,3,3,2,4,1,0,0,1
RM413,46,46-55,No,Research & Development,3,Medical,3,Female,3,Manufacturing Director,3,Divorced,4810,Upto 5k,No,3,3,5,2,10,0,0,1
RM430,46,46-55,No,Research & Development,3,Life Sciences,1,Male,3,Research Director,3,Married,17861,15k+,No,3,3,2,1,3,0,0,0
RM434,46,46-55,No,Sales,3,Marketing,3,Female,2,Sales Executive,4,Married,9071,5k-10k,Yes,3,3,3,3,3,1,0,1
RM466,46,46-55,No,Research & Development,1,Medical,1,Female,3,Healthcare Representative,3,Married,10527,10k-15k,No,3,4,3,2,2,1,0,1
RM724,46,46-55,No,Research & Development,2,Medical,4,Male,3,Manufacturing Director,3,Divorced,10845,10k-15k,No,3,2,3,3,8,0,0,0
RM771,46,46-55,No,Research & Development,4,Medical,4,Male,3,Research Director,4,Divorced,19627,15k+,No,3,4,0,3,2,2,0,0
RM811,46,46-55,No,Sales,1,Marketing,1,Male,3,Manager,3,Married,17465,15k+,No,3,4,3,3,12,4,0,0
RM870,46,46-55,No,Research & Development,2,Life Sciences,4,Male,3,Research Director,2,Married,19081,15k+,No,3,1,2,3,4,0,0,0
RM878,46,46-55,No,Research & Development,4,Technical Degree,4,Male,3,Manufacturing Director,4,Divorced,7379,5k-10k,No,3,3,3,2,6,1,0,0
RM917,46,46-55,No,Sales,2,Marketing,4,Female,2,Manager,2,Married,18789,15k+,No,3,3,2,3,11,0,0,1
RM944,46,46-55,No,Human Resources,2,Life Sciences,4,Female,3,Human Resources,1,Single,3423,Upto 5k,No,3,3,3,4,7,5,0,1
RM1032,46,46-55,Yes,Sales,3,Marketing,1,Male,3,Sales Executive,4,Divorced,10096,10k-15k,No,3,1,1,4,7,4,1,0
RM1081,46,46-55,No,Sales,3,Life Sciences,3,Female,3,Manager,2,Married,16606,15k+,No,3,4,2,4,13,5,0,1
RM1232,46,46-55,No,Research & Development,4,Life Sciences,3,Male,3,Healthcare Representative,2,Single,5562,5k-10k,No,3,4,3,3,10,0,0,0
RM1236,46,46-55,No,Sales,3,Life Sciences,3,Male,3,Sales Executive,4,Divorced,10368,10k-15k,Yes,3,2,5,2,10,0,0,0
RM1278,46,46-55,No,Research & Development,4,Medical,3,Male,3,Research Director,4,Divorced,19328,15k+,Yes,3,3,3,3,2,2,0,0
RM1286,46,46-55,No,Sales,2,Life Sciences,2,Male,2,Sales Executive,2,Single,7991,5k-10k,No,3,3,3,3,2,2,0,0
RM1299,46,46-55,Yes,Research & Development,2,Medical,4,Female,3,Healthcare Representative,2,Married,8926,5k-10k,No,4,4,2,4,9,3,1,1
RM1323,46,46-55,No,Research & Development,2,Life Sciences,4,Male,3,Manufacturing Director,4,Divorced,8578,5k-10k,No,3,3,4,2,9,4,0,0
RM1334,46,46-55,Yes,Sales,3,Life Sciences,3,Female,3,Sales Executive,2,Married,7314,5k-10k,No,4,3,2,3,8,0,1,1
RM272,47,46-55,Yes,Research & Development,4,Life Sciences,1,Male,3,Manager,2,Married,11849,10k-15k,Yes,3,4,2,2,10,9,1,0
RM330,47,46-55,No,Research & Development,5,Life Sciences,4,Male,3,Research Director,3,Married,18300,15k+,No,3,2,2,3,3,1,0,0
RM348,47,46-55,No,Sales,1,Medical,2,Male,3,Sales Representative,3,Single,2976,Upto 5k,No,3,1,3,3,0,0,0,0
RM429,47,46-55,No,Research & Development,2,Medical,1,Female,3,Manufacturing Director,4,Divorced,5070,5k-10k,No,3,3,2,3,5,0,0,1
RM533,47,46-55,No,Sales,4,Marketing,4,Male,3,Sales Executive,1,Single,4960,Upto 5k,No,3,4,2,3,7,1,0,0
RM567,47,46-55,Yes,Sales,2,Life Sciences,2,Female,4,Sales Executive,3,Single,6397,5k-10k,Yes,3,4,2,3,5,1,1,1
RM652,47,46-55,No,Sales,2,Marketing,3,Female,3,Sales Executive,4,Married,4537,Upto 5k,Yes,4,1,2,3,7,7,0,1
RM666,47,46-55,No,Sales,4,Life Sciences,4,Female,2,Sales Representative,4,Single,3294,Upto 5k,Yes,3,1,3,2,3,1,0,1
RM720,47,46-55,No,Sales,2,Life Sciences,4,Female,3,Sales Executive,4,Single,4163,Upto 5k,Yes,3,3,0,3,9,0,0,1
RM1021,47,46-55,No,Research & Development,3,Technical Degree,1,Male,3,Research Scientist,4,Married,3420,Upto 5k,No,3,3,2,2,6,1,0,0
RM1068,47,46-55,No,Sales,3,Medical,3,Female,3,Sales Executive,3,Married,4591,Upto 5k,Yes,3,3,4,2,5,1,0,1
RM1155,47,46-55,No,Human Resources,4,Life Sciences,4,Female,3,Manager,3,Married,19658,15k+,No,3,3,2,3,5,1,0,1
RM1195,47,46-55,No,Sales,4,Life Sciences,2,Female,4,Manager,2,Divorced,15972,15k+,No,3,3,2,3,3,1,0,1
